id,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,earliest_cr_line,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,loan_status
37781998,14400,60 months,19.24,375.45,E,E2,Administrative Assistant,10+ years,MORTGAGE,70000,Verified,debt_consolidation,Debt consolidation,105xx,NY,26.81,Apr-76,665,669,14,1,11080,73.9,29,f,Individual,2,1,Charged Off
37731712,18000,60 months,17.14,448.71,D,D4,Recruiter,2 years,MORTGAGE,91000,Source Verified,debt_consolidation,Debt consolidation,750xx,TX,10.42,8-Mar,680,684,11,0,15678,77.6,13,f,Individual,0,0,Charged Off
37831854,2000,36 months,15.59,69.91,D,D1,sales,10+ years,MORTGAGE,70000,Not Verified,medical,Medical expenses,751xx,TX,15.05,Oct-00,665,669,10,0,16201,79.4,17,f,Joint App,1,0,Fully Paid
37641820,24000,36 months,6.03,730.46,A,A1,Captain/Paramedic,10+ years,MORTGAGE,120000,Source Verified,credit_card,Credit card refinancing,957xx,CA,19.94,Feb-98,720,724,9,0,32544,46.7,26,w,Individual,4,0,Fully Paid
37641816,19350,60 months,18.54,497.07,E,E1,Teacher,< 1 year,MORTGAGE,44000,Source Verified,debt_consolidation,Debt consolidation,785xx,TX,5.07,1-Jul,745,749,8,0,7701,35.2,26,f,Individual,0,0,Fully Paid
37761758,5000,36 months,16.49,177,D,D3,NA,NA,RENT,18868.8,Source Verified,debt_consolidation,Debt consolidation,781xx,TX,26.66,Dec-99,680,684,9,0,7487,65.7,13,f,Individual,0,0,Fully Paid
37651728,17000,36 months,12.39,567.82,C,C1,Branch Manager,3 years,RENT,46300,Not Verified,major_purchase,Major purchase,328xx,FL,5.81,9-Aug,665,669,4,0,10553,70.4,4,f,Individual,0,0,Fully Paid
37821828,10000,60 months,10.49,214.89,B,B3,Maintenance,10+ years,MORTGAGE,45000,Not Verified,credit_card,Credit card refinancing,166xx,PA,34.01,Nov-96,730,734,16,0,14556,31.2,45,w,Individual,5,0,Fully Paid
37781827,35000,60 months,18.54,899.09,E,E1,Senior UI Engineer,< 1 year,MORTGAGE,150000,Verified,debt_consolidation,Debt consolidation,945xx,CA,6.52,May-83,685,689,7,0,35405,92.2,14,f,Individual,2,0,Fully Paid
37641861,12000,36 months,8.19,377.09,A,A5,RN,7 years,MORTGAGE,75000,Not Verified,debt_consolidation,Debt consolidation,604xx,IL,9.68,1-Aug,705,709,22,0,8933,47.3,42,f,Individual,1,0,Fully Paid
37771373,35000,36 months,18.54,1274.84,E,E1,Admin Assistant,10+ years,MORTGAGE,72000,Verified,home_improvement,Home improvement,350xx,AL,16.33,May-98,710,714,12,0,34276,57.6,26,f,Individual,6,0,Fully Paid
37854157,12000,36 months,11.44,395.37,B,B4,Construction Scheduler,3 years,RENT,68000,Not Verified,debt_consolidation,Debt consolidation,971xx,OR,12.97,Mar-99,670,674,6,0,6989,42.4,21,f,Individual,0,0,Fully Paid
37831894,5000,36 months,6.03,152.18,A,A1,IT Manager,7 years,MORTGAGE,50000,Not Verified,debt_consolidation,Debt consolidation,290xx,SC,9.84,1-Apr,785,789,11,0,5109,11.2,15,f,Individual,2,0,Fully Paid
37661785,14000,36 months,6.49,429.03,A,A2,Teacher,10+ years,MORTGAGE,58792,Source Verified,credit_card,Credit card refinancing,145xx,NY,16.33,2-Oct,725,729,8,0,13499,52.5,9,w,Individual,1,0,Fully Paid
37720167,11325,60 months,17.14,282.31,D,D4,Office Manager,10+ years,MORTGAGE,60000,Source Verified,debt_consolidation,Debt consolidation,231xx,VA,35.86,Apr-94,705,709,22,0,57876,65.8,44,w,Individual,6,0,Fully Paid
37681303,19500,36 months,15.59,681.63,D,D1,civ. supervisor,10+ years,OWN,62000,Not Verified,debt_consolidation,Debt consolidation,191xx,PA,22.18,Sep-98,680,684,11,0,28313,93.1,22,f,Individual,8,0,Charged Off
37761813,16475,60 months,19.24,429.55,E,E2,Pricing & Bid coordinator,10+ years,RENT,46000,Not Verified,debt_consolidation,Debt consolidation,060xx,CT,31.85,1-Jul,690,694,32,0,18234,71.8,61,f,Individual,0,0,Charged Off
37611935,19150,36 months,19.24,704.29,E,E2,biomedical engineering technologist,1 year,MORTGAGE,60000,Not Verified,other,Other,850xx,AZ,13.12,6-Aug,700,704,26,0,4140,39.4,41,w,Individual,3,0,Fully Paid
37611926,33950,36 months,23.99,1331.78,F,F2,VP of IT,3 years,RENT,125000,Verified,small_business,Business,902xx,CA,15.99,Dec-86,710,714,4,0,6356,60.5,17,f,Individual,4,0,Charged Off
37611902,10000,36 months,9.49,320.29,B,B2,Corporate Representative,3 years,RENT,35000,Not Verified,debt_consolidation,Debt consolidation,114xx,NY,25.99,Feb-96,665,669,11,0,10804,69.7,21,f,Individual,0,0,Fully Paid
37761762,8250,36 months,15.59,288.38,D,D1,Habilitation Instructor,4 years,RENT,23000,Not Verified,debt_consolidation,Debt consolidation,109xx,NY,10.91,Aug-92,720,724,2,0,12624,80.9,9,f,Individual,0,0,Charged Off
37611953,4200,36 months,8.67,132.92,B,B1,Verification Specialist,< 1 year,RENT,34000,Not Verified,other,Other,850xx,AZ,31.25,6-Jul,720,724,17,0,7192,32.5,28,f,Individual,0,0,Fully Paid
37681800,13825,60 months,14.99,328.83,C,C5,DME Tech,10+ years,MORTGAGE,33000,Not Verified,debt_consolidation,Debt consolidation,322xx,FL,11.78,Sep-95,690,694,11,0,13742,40.8,20,w,Joint App,5,0,Charged Off
37810302,23475,36 months,15.99,825.2,D,D2,System Analyst,2 years,MORTGAGE,56000,Source Verified,debt_consolidation,Debt consolidation,972xx,OR,10.33,Jun-86,695,699,12,0,14526,59.3,21,f,Individual,2,0,Fully Paid
37751868,10000,36 months,11.99,332.1,B,B5,Senior Field Service Technician,1 year,MORTGAGE,70000,Not Verified,debt_consolidation,Debt consolidation,782xx,TX,19.37,3-Apr,665,669,9,0,10204,76.7,17,f,Individual,1,0,Fully Paid
37741749,2000,36 months,14.31,68.66,C,C4,Branch service specialist,< 1 year,RENT,32000,Not Verified,medical,Medical expenses,939xx,CA,19.17,7-Sep,695,699,10,0,3245,32.8,18,f,Individual,0,0,Fully Paid
37841668,28000,36 months,14.99,970.5,C,C5,Vice President of Video Services,3 years,MORTGAGE,115000,Source Verified,credit_card,Credit card refinancing,223xx,VA,16.63,Dec-99,665,669,8,0,202953,98.4,20,f,Individual,4,0,Fully Paid
37791772,3375,36 months,15.59,117.98,D,D1,NA,NA,RENT,24000,Verified,debt_consolidation,Debt consolidation,783xx,TX,29.05,Sep-00,670,674,12,1,1766,41.1,52,f,Individual,3,1,Charged Off
37701767,5000,36 months,11.99,166.05,B,B5,machine shop,1 year,MORTGAGE,34652,Source Verified,home_improvement,Home improvement,761xx,TX,20.47,3-May,670,674,14,0,15527,40.9,28,f,Individual,3,0,Fully Paid
37691828,10000,60 months,19.24,260.73,E,E2,NA,NA,MORTGAGE,50000,Source Verified,debt_consolidation,Debt consolidation,462xx,IN,33.77,Feb-95,690,694,13,0,26997,75.6,15,w,Individual,1,0,Charged Off
37821783,5000,36 months,12.39,167.01,C,C1,Maintenance Worker,9 years,OWN,43000,Not Verified,home_improvement,Home improvement,100xx,NY,18.65,6-May,675,679,12,0,14695,71,20,w,Individual,2,0,Fully Paid
37711779,35000,60 months,25.89,1045.64,G,G3,Engineer,10+ years,MORTGAGE,102000,Verified,debt_consolidation,Debt consolidation,871xx,NM,24.49,Aug-93,660,664,12,2,4529,47.7,25,f,Individual,2,0,Charged Off
37611956,11850,36 months,9.49,379.54,B,B2,technician,10+ years,OWN,40000,Source Verified,debt_consolidation,Debt consolidation,908xx,CA,24.81,3-May,740,744,5,0,3395,31.1,18,f,Individual,0,0,Charged Off
37791739,3525,36 months,18.54,128.4,E,E1,Project Manager,4 years,MORTGAGE,63984,Source Verified,debt_consolidation,Debt consolidation,563xx,MN,27.36,Dec-96,705,709,7,1,23665,44,8,f,Individual,0,0,Fully Paid
37631791,8325,36 months,11.44,274.29,B,B4,Store manager,9 years,RENT,40000,Source Verified,debt_consolidation,Debt consolidation,370xx,TN,20.98,7-Sep,695,699,4,0,11051,65,12,f,Individual,0,0,Fully Paid
37811869,35000,36 months,12.39,1169.04,C,C1,Lead Applications,4 years,RENT,160000,Verified,debt_consolidation,Debt consolidation,770xx,TX,6.32,5-Feb,685,689,9,0,47497,68.7,14,f,Individual,0,0,Fully Paid
37831775,9000,36 months,13.66,306.12,C,C3,Supply tech,9 years,MORTGAGE,58000,Not Verified,debt_consolidation,Debt consolidation,735xx,OK,10.76,Jun-00,660,664,9,0,6920,54.5,25,f,Individual,3,0,Fully Paid
37631833,7000,36 months,6.99,216.11,A,A3,Project Engieer,2 years,OWN,75000,Verified,home_improvement,Home improvement,902xx,CA,3.12,Jun-00,730,734,7,0,8687,34.1,24,f,Individual,0,0,Fully Paid
37801825,24000,36 months,14.31,823.89,C,C4,Manager,10+ years,RENT,80000,Source Verified,debt_consolidation,Debt consolidation,730xx,OK,16.77,Sep-92,690,694,9,1,17900,62.4,24,f,Individual,3,1,Charged Off
37731794,15000,36 months,6.99,463.09,A,A3,Pastor,10+ years,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,853xx,AZ,13.57,2-Jul,700,704,9,0,6390,33.5,31,w,Individual,9,0,Fully Paid
37741729,7000,36 months,14.99,242.63,C,C5,Improvement Engineer,2 years,RENT,80000,Source Verified,debt_consolidation,Debt consolidation,707xx,LA,15.14,2-Jul,675,679,16,1,6955,46.1,32,f,Individual,0,1,Fully Paid
37611938,3750,36 months,11.44,123.56,B,B4,Legal Secretary,5 years,RENT,47200,Not Verified,debt_consolidation,Debt consolidation,919xx,CA,15.56,Sep-84,675,679,15,2,5762,16.3,25,f,Individual,1,2,Fully Paid
37781916,35000,60 months,15.59,843.53,D,D1,Attorney - Court Executive,3 years,MORTGAGE,82000,Verified,debt_consolidation,Debt consolidation,086xx,NJ,33.63,Jan-88,700,704,15,0,47303,60.6,23,f,Individual,0,0,Fully Paid
37641760,13500,36 months,8.67,427.23,B,B1,Consultant,3 years,MORTGAGE,82000,Not Verified,credit_card,Credit card refinancing,191xx,PA,12.81,6-Sep,695,699,7,0,15660,80.3,24,f,Individual,1,0,Fully Paid
37701777,3075,36 months,18.54,112.01,E,E1,resident Manager,3 years,MORTGAGE,24000,Not Verified,debt_consolidation,Debt consolidation,988xx,WA,33.7,7-Dec,700,704,8,1,7092,39.4,13,f,Individual,1,0,Fully Paid
37721827,7175,36 months,16.49,254,D,D3,Bartender,< 1 year,OWN,20000,Verified,debt_consolidation,Debt consolidation,708xx,LA,14.71,9-Aug,690,694,9,0,7320,32.1,9,f,Individual,0,0,Charged Off
37630954,27975,60 months,25.8,834.28,G,G1,Gate Inspector,10+ years,OWN,70000,Source Verified,other,Other,606xx,IL,13.24,Jun-95,710,714,11,0,94241,41.1,24,f,Individual,4,0,Fully Paid
37831821,12000,36 months,12.99,404.27,C,C2,Server,4 years,RENT,62000,Source Verified,credit_card,Credit card refinancing,019xx,MA,5.18,10-Feb,680,684,5,0,11387,77.5,9,f,Individual,0,0,Fully Paid
37821792,20000,36 months,16.49,707.99,D,D3,tractor trailer driver,5 years,MORTGAGE,70000,Source Verified,home_improvement,Home improvement,070xx,NJ,21.19,6-Aug,675,679,9,1,895,10.5,15,f,Individual,2,1,Fully Paid
37741543,18000,36 months,13.66,612.23,C,C3,Director of Financial Aid,10+ years,RENT,96000,Not Verified,debt_consolidation,Debt consolidation,113xx,NY,14.28,Sep-00,685,689,17,0,13085,47.4,22,f,Individual,0,0,Fully Paid
37741751,10000,36 months,6.99,308.73,A,A3,Analyst,1 year,MORTGAGE,45500,Not Verified,credit_card,Credit card refinancing,276xx,NC,25.96,Dec-98,705,709,19,0,12325,59.3,26,w,Individual,1,0,Fully Paid
37711792,20000,60 months,13.66,461.85,C,C3,Property Manager,5 years,MORTGAGE,145000,Source Verified,home_improvement,Home improvement,912xx,CA,1.85,9-Dec,685,689,12,0,8696,34,15,w,Individual,1,0,Fully Paid
36421136,24000,36 months,17.86,865.98,D,D5,Advisory Data Engineer,10+ years,MORTGAGE,78000,Source Verified,debt_consolidation,Debt consolidation,123xx,NY,17.65,Sep-98,670,674,7,0,13893,81.7,19,f,Individual,5,0,Fully Paid
37661707,25000,60 months,18.54,642.21,E,E1,"Exec. Director-Inst. Rsch, Planning, &",8 years,MORTGAGE,101000,Source Verified,debt_consolidation,Debt consolidation,785xx,TX,22.9,Feb-91,720,724,29,0,26133,76,32,f,Individual,2,0,Fully Paid
37751847,22000,60 months,19.99,582.75,E,E3,Policy Analyst,10+ years,RENT,117000,Source Verified,debt_consolidation,Debt consolidation,201xx,VA,10.96,Nov-94,665,669,11,1,8024,37.3,49,f,Individual,6,1,Fully Paid
37631787,35000,36 months,14.99,1213.12,C,C5,Air Traffic Controller,10+ years,MORTGAGE,160000,Verified,credit_card,Credit card refinancing,440xx,OH,30.07,Apr-96,685,689,26,0,31403,89.7,58,f,Individual,3,0,Fully Paid
36039943,23000,60 months,15.59,554.32,D,D1,Bursar,10+ years,MORTGAGE,67650,Source Verified,debt_consolidation,Debt consolidation,780xx,TX,16.5,Dec-92,695,699,10,0,21149,64.1,19,w,Individual,1,0,Fully Paid
37831763,10000,36 months,12.39,334.01,C,C1,Warehouse Specialist,1 year,RENT,40000,Source Verified,other,Other,760xx,TX,17.83,7-Aug,675,679,14,0,6430,31.2,22,f,Individual,0,0,Fully Paid
37601834,31000,60 months,17.86,784.84,D,D5,Project Manager,10+ years,RENT,120000,Verified,debt_consolidation,Debt consolidation,800xx,CO,26.95,Jan-98,690,694,11,0,33427,89.6,26,w,Individual,2,0,Charged Off
37821666,22500,36 months,8.19,707.05,A,A5,Finance Director,7 years,MORTGAGE,130000,Source Verified,home_improvement,Home improvement,906xx,CA,13.46,Oct-85,675,679,17,0,17114,45.9,31,w,Individual,5,0,Fully Paid
21149906,4000,36 months,15.99,140.61,D,D2,Relationship Banker,< 1 year,RENT,50000,Verified,debt_consolidation,Debt consolidation,946xx,CA,21.97,10-Jun,685,689,13,0,16609,58.1,16,w,Individual,0,0,Fully Paid
37731677,2000,36 months,14.31,68.66,C,C4,NA,NA,OWN,42000,Verified,other,Other,057xx,VT,29.37,Nov-76,680,684,9,0,9455,49,18,f,Individual,1,0,Fully Paid
37781367,3000,36 months,15.59,104.87,D,D1,Teacher,10+ years,OWN,45000,Source Verified,credit_card,Credit card refinancing,331xx,FL,14.53,6-Jan,670,674,12,0,6150,34.4,25,f,Individual,0,0,Fully Paid
37611805,19200,36 months,11.44,632.6,B,B4,Business Analyst,2 years,RENT,94000,Verified,debt_consolidation,Debt consolidation,303xx,GA,24.63,2-Oct,665,669,19,1,27877,63.9,30,f,Individual,0,1,Fully Paid
37781802,16950,60 months,22.99,477.74,F,F1,mate,4 years,RENT,50000,Not Verified,debt_consolidation,Debt consolidation,700xx,LA,38.74,Dec-90,685,689,11,0,17778,49.2,25,f,Individual,1,0,Fully Paid
37841694,6000,36 months,12.39,200.41,C,C1,Purchasing Manager,10+ years,MORTGAGE,93000,Not Verified,other,Other,069xx,CT,16.49,Aug-89,715,719,10,0,48219,78.8,31,f,Individual,5,0,Fully Paid
37661655,2000,36 months,12.99,67.38,C,C2,Cad Operator,7 years,MORTGAGE,60000,Not Verified,debt_consolidation,Debt consolidation,300xx,GA,17.2,Nov-92,675,679,8,0,12958,47.3,17,f,Individual,1,0,Fully Paid
37801612,26150,60 months,19.99,692.67,E,E3,dairy clerk,10+ years,MORTGAGE,57000,Verified,debt_consolidation,Debt consolidation,020xx,MA,15.37,Dec-98,770,774,10,0,15471,43.8,15,f,Individual,2,0,Fully Paid
37701724,2500,36 months,12.99,84.23,C,C2,School Counselor,4 years,RENT,66000,Not Verified,medical,Medical expenses,200xx,DC,21.74,3-Dec,660,664,12,0,5506,76.5,27,f,Individual,0,0,Fully Paid
33341779,12000,60 months,14.31,281.16,C,C4,IA,10+ years,MORTGAGE,60000,Verified,credit_card,Credit card refinancing,450xx,OH,5.74,5-Dec,665,669,4,0,15185,79.9,5,f,Individual,0,0,Fully Paid
37601820,5500,36 months,6.99,169.8,A,A3,LOGISTICS,10+ years,MORTGAGE,58000,Not Verified,debt_consolidation,Debt consolidation,752xx,TX,23.17,Nov-94,725,729,7,0,50555,79.2,20,w,Individual,4,0,Fully Paid
37601819,9600,36 months,14.99,332.75,C,C5,Helpdesk Supervisor,4 years,RENT,47000,Not Verified,credit_card,Credit card refinancing,300xx,GA,4.16,8-Jul,660,664,4,0,5878,84,5,f,Individual,0,0,Fully Paid
37771756,12000,36 months,7.49,373.22,A,A4,Police Officer,3 years,MORTGAGE,80000,Not Verified,debt_consolidation,Debt consolidation,070xx,NJ,11.57,Jul-99,715,719,8,0,19072,48.9,34,w,Individual,0,0,Fully Paid
37801349,13225,60 months,22.99,372.75,F,F1,Superintendent,10+ years,OWN,60000,Source Verified,debt_consolidation,Debt consolidation,089xx,NJ,25,Nov-91,735,739,7,0,999,10.2,10,f,Individual,0,0,Charged Off
37811804,6000,36 months,12.39,200.41,C,C1,Accounting Office Manager,10+ years,MORTGAGE,66000,Not Verified,debt_consolidation,Debt consolidation,028xx,RI,26.49,Oct-99,675,679,9,0,23576,93.2,32,f,Joint App,4,0,Fully Paid
37811787,35000,36 months,8.19,1099.85,A,A5,General Manager,7 years,OWN,148000,Source Verified,debt_consolidation,Debt consolidation,140xx,NY,5.12,1-Feb,735,739,6,0,26414,82.5,24,w,Individual,4,0,Fully Paid
37791691,15000,36 months,11.44,494.22,B,B4,Shift Manager,3 years,RENT,46000,Source Verified,credit_card,Credit card refinancing,984xx,WA,26.77,Apr-98,685,689,6,2,4564,69.2,17,f,Individual,1,1,Charged Off
37751794,12000,36 months,11.99,398.52,B,B5,Office Administrator,7 years,RENT,68200,Source Verified,other,Other,944xx,CA,17.75,Jun-93,725,729,8,0,17695,78.6,14,f,Individual,0,0,Fully Paid
37650565,12800,36 months,12.99,431.23,C,C2,Machinist,< 1 year,MORTGAGE,51000,Source Verified,debt_consolidation,Debt consolidation,660xx,KS,12.75,4-Feb,665,669,5,1,7390,84,14,f,Individual,2,0,Fully Paid
31396726,34000,36 months,11.99,1129.13,B,B5,Senior Consultant,< 1 year,MORTGAGE,130000,Source Verified,credit_card,Credit card refinancing,114xx,NY,24.78,Dec-98,685,689,25,0,130343,69,39,w,Individual,1,0,Fully Paid
37821702,4000,36 months,11.99,132.84,B,B5,Advanced Field Sales Rep,10+ years,RENT,125000,Not Verified,other,Other,282xx,NC,11.55,Mar-99,695,699,5,0,40282,99.5,17,f,Individual,3,0,Fully Paid
37751815,13475,36 months,17.86,486.21,D,D5,sales,5 years,RENT,45000,Source Verified,debt_consolidation,Debt consolidation,921xx,CA,17.07,Nov-97,670,674,20,0,18175,67.1,31,f,Individual,0,0,Charged Off
37831666,14000,36 months,10.49,454.97,B,B3,Middle School Teacher,3 years,MORTGAGE,47207,Not Verified,debt_consolidation,Debt consolidation,993xx,WA,27.13,6-Aug,675,679,21,0,7363,49.4,34,f,Individual,1,0,Fully Paid
37811463,2600,36 months,7.49,80.87,A,A4,Teacher,< 1 year,OWN,60000,Not Verified,credit_card,Credit card refinancing,191xx,PA,9.56,Jan-99,750,754,12,0,20091,34.5,22,f,Individual,3,0,Fully Paid
37711705,23325,60 months,21.99,644.08,E,E5,Faculty,10+ years,OWN,55664,Verified,home_improvement,Home improvement,900xx,CA,12.46,Dec-89,675,679,14,0,33083,74.5,33,f,Individual,0,0,Fully Paid
37621731,11500,36 months,10.49,373.73,B,B3,Server,5 years,RENT,40000,Source Verified,debt_consolidation,Debt consolidation,220xx,VA,25.17,4-Aug,700,704,7,0,14986,101.3,10,f,Individual,0,0,Fully Paid
37761717,20000,36 months,8.67,632.93,B,B1,RDH,9 years,RENT,60000,Verified,credit_card,Credit card refinancing,466xx,IN,27.76,1-Feb,705,709,25,0,2471,9.1,41,f,Individual,0,0,Fully Paid
37681700,7675,36 months,14.31,263.48,C,C4,Branch Office Administrator,< 1 year,RENT,26880,Source Verified,debt_consolidation,Debt consolidation,983xx,WA,22.59,7-Jul,670,674,4,0,2101,28.4,15,f,Individual,0,0,Charged Off
37691744,7000,36 months,14.99,242.63,C,C5,Catering driver,1 year,RENT,20000,Source Verified,car,Car financing,752xx,TX,6.78,2-May,715,719,3,0,2699,69.2,5,f,Individual,0,0,Fully Paid
37711739,25000,60 months,10.49,537.23,B,B3,Owner/Principlal,9 years,MORTGAGE,75000,Source Verified,debt_consolidation,Debt consolidation,926xx,CA,23.05,Dec-86,685,689,17,0,136600,74.3,27,w,Individual,1,0,Fully Paid
37781808,9000,36 months,12.99,303.21,C,C2,CEO,6 years,RENT,50000,Verified,small_business,Business,902xx,CA,37.25,May-92,660,664,7,2,12193,76.2,26,f,Individual,5,1,Fully Paid
37701695,7500,36 months,12.39,250.51,C,C1,E-6,8 years,RENT,75132,Not Verified,moving,Moving and relocation,921xx,CA,6.01,9-Apr,765,769,6,0,1399,3.5,8,f,Individual,0,0,Fully Paid
37821675,6000,36 months,12.39,200.41,C,C1,Behavioral Heath Associate,1 year,RENT,38000,Not Verified,debt_consolidation,Debt consolidation,112xx,NY,8.39,10-Dec,665,669,8,0,8031,62.3,8,f,Individual,0,0,Fully Paid
37771728,4800,36 months,14.31,164.78,C,C4,Marketing and Sales Manager,2 years,OWN,28500,Not Verified,debt_consolidation,Debt consolidation,294xx,SC,7.12,Mar-95,670,674,2,0,394,26.3,9,f,Individual,2,0,Fully Paid
37671710,20000,60 months,11.44,439.25,B,B4,Business Development,3 years,RENT,80000,Source Verified,credit_card,Credit card refinancing,190xx,PA,25.46,Oct-99,665,669,13,2,14722,76.7,23,w,Individual,0,1,Fully Paid
37741676,3500,36 months,11.44,115.32,B,B4,Content Producer,1 year,RENT,39500,Verified,vacation,Vacation,606xx,IL,14.71,2-Nov,730,734,13,0,3763,8.9,30,f,Individual,0,0,Fully Paid
37771735,2000,36 months,12.39,66.81,C,C1,Research Assistant,5 years,RENT,26000,Not Verified,other,Other,708xx,LA,13.43,5-Aug,680,684,13,0,13570,87,20,f,Individual,0,0,Fully Paid
37811728,16150,36 months,18.54,588.25,E,E1,Senior Pastor,8 years,OWN,47500,Source Verified,debt_consolidation,Debt consolidation,756xx,TX,39.21,7-Mar,710,714,9,0,8957,97.4,14,f,Individual,0,0,Fully Paid
37610762,10000,36 months,12.39,334.01,C,C1,Operations,3 years,RENT,98000,Not Verified,debt_consolidation,Debt consolidation,074xx,NJ,11.56,Jan-00,685,689,5,0,8506,64.9,24,f,Individual,2,0,Fully Paid
37711575,2000,36 months,14.99,69.33,C,C5,Parapro,2 years,OWN,21600,Not Verified,debt_consolidation,Debt consolidation,481xx,MI,18.78,Jun-97,675,679,15,0,9247,61.6,26,f,Individual,2,0,Fully Paid
11335677,19000,36 months,12.39,634.62,C,C1,Supply Chain Analyst,3 years,MORTGAGE,67000,Not Verified,debt_consolidation,Debt consolidation,463xx,IN,12.93,4-May,665,669,19,0,16363,46.2,36,f,Joint App,2,0,Fully Paid
37611597,6000,36 months,12.99,202.14,C,C2,Housekeeper,3 years,RENT,23000,Verified,credit_card,Credit card refinancing,282xx,NC,8.82,Oct-96,660,664,8,1,5938,47.5,25,f,Individual,0,1,Fully Paid
